"","id","location","year","month","day","fhours","Gear","catch","nao","amo","oisst","BATHY.DEPTH","lon","lat","Abundance"
"6247","2018-205802","us",2018,10,31,2,"RR",1,-0.497026801,0.121,12.2299995422363,59,-69.6666666666667,41.6333333333333,2.39415655426945
"6248","2018-172002","us",2018,10,2,5,"RR",1,0.592632473,0.121,16.8199996948242,60,-69.45,41.5333333333333,1.02431761929879
"6249","2018-200702","us",2018,10,2,9,"RR",1,0.592632473,0.121,17.1599998474121,9,-69.9166666666667,41.6666666666667,4.66645819267757
"6250","2018-200703","us",2018,10,2,5,"RR",1,0.592632473,0.121,17.1599998474121,9,-69.9166666666667,41.6666666666667,4.66645819267757
"6251","2018-203302","us",2018,10,31,8,"RR",0,-0.497026801,0.121,12.1300001144409,9,-69.9166666666667,41.6666666666667,4.66645819267757
"6252","2018-174103","us",2018,10,3,11,"RR",0,0.194872662,0.121,17.0799999237061,27,-70.25,42.1666666666667,2.12818614711224
"6253","2018-174102","us",2018,10,3,7,"RR",0,0.194872662,0.121,16.8699989318848,60,-70.5,42.25,1.45226254808292
"6254","2018-175705","us",2018,10,7,8,"RR",0,0.944479823,0.121,16.1099987030029,28,-70.2833333333333,42.2666666666667,1.17658239331854
"6255","2018-176101","us",2018,10,4,5,"RR",0,0.211920962,0.121,16.6499996185303,28,-70.2833333333333,42.2666666666667,1.17658239331854
"6256","2018-176102","us",2018,10,4,7,"RR",0,0.211920962,0.121,16.6499996185303,28,-70.2833333333333,42.2666666666667,1.17658239331854
"6257","2018-176103","us",2018,10,4,3,"RR",0,0.211920962,0.121,16.6499996185303,28,-70.2833333333333,42.2666666666667,1.17658239331854
"6258","2018-176104","us",2018,10,4,6,"RR",0,0.211920962,0.121,16.6499996185303,28,-70.2833333333333,42.2666666666667,1.17658239331854
"6259","2018-176105","us",2018,10,4,8,"RR",0,0.211920962,0.121,16.6499996185303,31,-70.2666666666667,42.2666666666667,1.17658239331854
"6260","2018-176106","us",2018,10,4,8,"RR",0,0.211920962,0.121,16.6499996185303,28,-70.2833333333333,42.2666666666667,1.17658239331854
"6261","2018-178901","us",2018,10,7,4,"RR",0,0.944479823,0.121,16.1099987030029,28,-70.2833333333333,42.2666666666667,1.17658239331854
"6262","2018-190603","us",2018,10,15,3,"RR",0,1.130690694,0.121,14.5299997329712,28,-70.2833333333333,42.2666666666667,1.17658239331854
"6263","2018-190607","us",2018,10,15,8,"RR",0,1.130690694,0.121,14.5299997329712,28,-70.2833333333333,42.2666666666667,1.17658239331854
"6264","2018-190614","us",2018,10,15,8,"RR",1,1.130690694,0.121,14.5299997329712,28,-70.2833333333333,42.2666666666667,1.17658239331854
"6265","2018-204701","us",2018,10,31,10,"RR",0,-0.497026801,0.121,11.6799993515015,28,-70.2833333333333,42.2666666666667,1.17658239331854
"6266","2018-172205","us",2018,10,2,6,"RR",1,0.592632473,0.121,17.7199993133545,10,-70.9166666666667,42.4166666666667,NA
"6267","2018-190707","us",2018,10,16,8,"RR",0,0.951816618,0.121,14.5799999237061,85,-70.55,42.4166666666667,0.618767013402075
"6268","2018-172206","us",2018,10,2,10,"RR",0,0.592632473,0.121,16.4899997711182,46,-70.45,42.6333333333333,1.13240072564193
"6269","2018-184301","us",2018,10,15,5,"RR",0,1.130690694,0.121,14.1700000762939,48,-70.4666666666667,42.6333333333333,1.13240072564193
"6270","2018-190610","us",2018,10,15,6,"RR",0,1.130690694,0.121,14.1700000762939,48,-70.4666666666667,42.6333333333333,1.13240072564193
"6271","2018-190611","us",2018,10,15,8,"RR",0,1.130690694,0.121,14.1700000762939,48,-70.4666666666667,42.6333333333333,1.13240072564193
"6272","2018-190612","us",2018,10,15,7,"RR",0,1.130690694,0.121,14.1700000762939,48,-70.4666666666667,42.6333333333333,1.13240072564193
"6273","2018-190613","us",2018,10,15,10,"RR",0,1.130690694,0.121,14.1700000762939,48,-70.4666666666667,42.6333333333333,1.13240072564193
"6274","2018-190703","us",2018,10,16,3,"RR",1,0.951816618,0.121,13.8400001525879,46,-70.45,42.6333333333333,1.13240072564193
"6275","2018-190704","us",2018,10,16,14,"RR",0,0.951816618,0.121,13.8400001525879,46,-70.45,42.6333333333333,1.13240072564193
"6276","2018-200901","us",2018,10,29,4,"RR",0,-0.213387698,0.121,11.6499996185303,46,-70.45,42.6333333333333,1.13240072564193
"6277","2018-204801","us",2018,10,31,4,"RR",1,-0.497026801,0.121,11.3800001144409,48,-70.4666666666667,42.6333333333333,1.13240072564193
"6278","2018-186906","us",2018,10,15,9,"RR",0,1.130690694,0.121,14.0799999237061,116,-70.5,42.8333333333333,2.31724008577315
"6279","2018-190709","us",2018,10,16,9,"RR",0,0.951816618,0.121,14.2399997711182,33,-70.6666666666667,42.7166666666667,2.31724008577315
"6280","2018-191001","us",2018,10,19,7,"RR",1,1.267374039,0.121,13.3800001144409,33,-70.6666666666667,42.7166666666667,2.31724008577315
"6281","2018-194101","us",2018,10,22,6,"RR",0,0.557963312,0.121,12.8999996185303,33,-70.6666666666667,42.7166666666667,2.31724008577315
"6282","2018-186904","us",2018,10,15,8,"RR",0,1.130690694,0.121,14.0799999237061,126,-70.4166666666667,42.8333333333333,0.16205594011767
"6283","2018-171501","us",2018,10,1,12,"RR",0,1.14167285,0.121,16.0900001525879,103,-70.4833333333333,42.8666666666667,2.37822654340467
"6284","2018-171503","us",2018,10,1,9,"RR",0,1.14167285,0.121,16.0900001525879,103,-70.4833333333333,42.8666666666667,2.37822654340467
"6285","2018-172601","us",2018,10,1,8,"RR",0,1.14167285,0.121,16.0900001525879,103,-70.4833333333333,42.8666666666667,2.37822654340467
"6286","2018-172603","us",2018,10,1,12,"RR",0,1.14167285,0.121,16.0900001525879,103,-70.4833333333333,42.8666666666667,2.37822654340467
"6287","2018-172604","us",2018,10,1,8,"RR",0,1.14167285,0.121,16.0900001525879,103,-70.4833333333333,42.8666666666667,2.37822654340467
"6288","2018-174201","us",2018,10,3,3,"RR",1,0.194872662,0.121,15.8299999237061,91,-70.4833333333333,43,2.37822654340467
"6289","2018-186801","us",2018,10,12,5,"RR",0,0.082492612,0.121,15.1300001144409,103,-70.4833333333333,42.8666666666667,2.37822654340467
"6290","2018-186903","us",2018,10,15,3,"RR",1,1.130690694,0.121,14.0799999237061,103,-70.4833333333333,42.8666666666667,2.37822654340467
"6291","2018-186905","us",2018,10,15,8,"RR",0,1.130690694,0.121,14.0799999237061,103,-70.4833333333333,42.8666666666667,2.37822654340467
"6292","2018-204803","us",2018,10,31,7,"RR",1,-0.497026801,0.121,11.25,103,-70.4833333333333,42.8666666666667,2.37822654340467
"6293","2018-172605","us",2018,10,1,8,"RR",0,1.14167285,0.121,16.0900001525879,71,-70.4166666666667,42.9166666666667,1.20014648390378
"6294","2018-174202","us",2018,10,3,1,"RR",1,0.194872662,0.121,15.8299999237061,71,-70.4166666666667,42.9166666666667,1.20014648390378
"6295","2018-204802","us",2018,10,31,7,"RR",0,-0.497026801,0.121,11.3899993896484,109,-70.2333333333333,42.8666666666667,1.20014648390378
"6296","2018-171502","us",2018,10,1,8,"RR",0,1.14167285,0.121,15.8999996185303,107,-70.1666666666667,42.9166666666667,-0.483841837101039
"6297","2018-171801","us",2018,10,1,11,"RR",0,1.14167285,0.121,15.8999996185303,107,-70.1666666666667,42.9166666666667,-0.483841837101039
"6298","2018-172201","us",2018,10,2,10,"RR",0,0.592632473,0.121,15.7599992752075,107,-70.1666666666667,42.9166666666667,-0.483841837101039
"6299","2018-172202","us",2018,10,2,9,"RR",0,0.592632473,0.121,15.7599992752075,107,-70.1666666666667,42.9166666666667,-0.483841837101039
"6300","2018-172203","us",2018,10,2,8,"RR",0,0.592632473,0.121,15.7599992752075,107,-70.1666666666667,42.9166666666667,-0.483841837101039
"6301","2018-172204","us",2018,10,2,8,"RR",0,0.592632473,0.121,15.7599992752075,107,-70.1666666666667,42.9166666666667,-0.483841837101039
"6302","2018-172207","us",2018,10,2,8,"RR",0,0.592632473,0.121,15.7599992752075,107,-70.1666666666667,42.9166666666667,-0.483841837101039
"6303","2018-172208","us",2018,10,2,12,"RR",0,0.592632473,0.121,15.7599992752075,107,-70.1666666666667,42.9166666666667,-0.483841837101039
"6304","2018-172209","us",2018,10,2,6,"RR",1,0.592632473,0.121,15.7599992752075,107,-70.1666666666667,42.9166666666667,-0.483841837101039
"6305","2018-172301","us",2018,10,1,12,"RR",0,1.14167285,0.121,15.8999996185303,107,-70.1666666666667,42.9166666666667,-0.483841837101039
"6306","2018-172302","us",2018,10,1,3,"RR",1,1.14167285,0.121,15.8999996185303,107,-70.1666666666667,42.9166666666667,-0.483841837101039
"6307","2018-172303","us",2018,10,1,1,"RR",1,1.14167285,0.121,15.8999996185303,107,-70.1666666666667,42.9166666666667,-0.483841837101039
"6308","2018-172304","us",2018,10,1,7,"RR",0,1.14167285,0.121,15.8999996185303,107,-70.1666666666667,42.9166666666667,-0.483841837101039
"6309","2018-172305","us",2018,10,1,12,"RR",1,1.14167285,0.121,15.8999996185303,107,-70.1666666666667,42.9166666666667,-0.483841837101039
"6310","2018-172306","us",2018,10,1,14,"RR",0,1.14167285,0.121,15.8999996185303,107,-70.1666666666667,42.9166666666667,-0.483841837101039
"6311","2018-172602","us",2018,10,1,3,"RR",1,1.14167285,0.121,15.8999996185303,107,-70.1666666666667,42.9166666666667,-0.483841837101039
"6312","2018-174203","us",2018,10,3,10,"RR",1,0.194872662,0.121,15.5899991989136,107,-70.1666666666667,42.9166666666667,-0.483841837101039
"6313","2018-175701","us",2018,10,7,9,"RR",0,0.944479823,0.121,14.8899993896484,107,-70.1666666666667,42.9166666666667,-0.483841837101039
"6314","2018-175702","us",2018,10,7,12,"RR",1,0.944479823,0.121,14.8899993896484,107,-70.1666666666667,42.9166666666667,-0.483841837101039
"6315","2018-176301","us",2018,10,5,3,"RR",1,0.42176491,0.121,15.2399997711182,107,-70.1666666666667,42.9166666666667,-0.483841837101039
"6316","2018-179101","us",2018,10,8,8,"RR",2,0.82030648,0.121,15.1899995803833,107,-70.1666666666667,42.9166666666667,-0.483841837101039
"6317","2018-180502","us",2018,10,9,10,"RR",0,0.843285203,0.121,15.5899991989136,107,-70.1666666666667,42.9166666666667,-0.483841837101039
"6318","2018-180503","us",2018,10,9,9,"RR",1,0.843285203,0.121,15.5899991989136,107,-70.1666666666667,42.9166666666667,-0.483841837101039
"6319","2018-183401","us",2018,10,13,9,"RR",1,0.626402676,0.121,14.5499992370605,107,-70.1666666666667,42.9166666666667,-0.483841837101039
"6320","2018-184901","us",2018,10,15,12,"RR",0,1.130690694,0.121,14.0199995040894,107,-70.1666666666667,42.9166666666667,-0.483841837101039
"6321","2018-184902","us",2018,10,15,14,"RR",1,1.130690694,0.121,14.0199995040894,107,-70.1666666666667,42.9166666666667,-0.483841837101039
"6322","2018-184903","us",2018,10,15,12,"RR",0,1.130690694,0.121,14.0199995040894,107,-70.1666666666667,42.9166666666667,-0.483841837101039
"6323","2018-186902","us",2018,10,15,1,"RR",1,1.130690694,0.121,14.0199995040894,107,-70.1666666666667,42.9166666666667,-0.483841837101039
"6324","2018-186907","us",2018,10,15,20,"RR",0,1.130690694,0.121,14.0199995040894,107,-70.1666666666667,42.9166666666667,-0.483841837101039
"6325","2018-187001","us",2018,10,16,8,"RR",1,0.951816618,0.121,13.6499996185303,107,-70.1666666666667,42.9166666666667,-0.483841837101039
"6326","2018-187002","us",2018,10,16,8,"RR",0,0.951816618,0.121,13.6499996185303,107,-70.1666666666667,42.9166666666667,-0.483841837101039
"6327","2018-190601","us",2018,10,15,1,"RR",1,1.130690694,0.121,14.0199995040894,107,-70.1666666666667,42.9166666666667,-0.483841837101039
"6328","2018-190602","us",2018,10,15,7,"RR",1,1.130690694,0.121,14.0199995040894,107,-70.1666666666667,42.9166666666667,-0.483841837101039
"6329","2018-190604","us",2018,10,15,3,"RR",1,1.130690694,0.121,14.0199995040894,107,-70.1666666666667,42.9166666666667,-0.483841837101039
"6330","2018-190605","us",2018,10,15,4,"RR",1,1.130690694,0.121,14.0199995040894,107,-70.1666666666667,42.9166666666667,-0.483841837101039
"6331","2018-190606","us",2018,10,15,6,"RR",1,1.130690694,0.121,14.0199995040894,107,-70.1666666666667,42.9166666666667,-0.483841837101039
"6332","2018-190608","us",2018,10,15,12,"RR",0,1.130690694,0.121,14.0199995040894,107,-70.1666666666667,42.9166666666667,-0.483841837101039
"6333","2018-190609","us",2018,10,15,8,"RR",0,1.130690694,0.121,14.0199995040894,107,-70.1666666666667,42.9166666666667,-0.483841837101039
"6334","2018-190615","us",2018,10,15,7,"RR",1,1.130690694,0.121,14.0199995040894,107,-70.1666666666667,42.9166666666667,-0.483841837101039
"6335","2018-190616","us",2018,10,15,10,"RR",0,1.130690694,0.121,14.0199995040894,107,-70.1666666666667,42.9166666666667,-0.483841837101039
"6336","2018-190617","us",2018,10,15,8,"RR",0,1.130690694,0.121,14.0199995040894,107,-70.1666666666667,42.9166666666667,-0.483841837101039
"6337","2018-190618","us",2018,10,15,6,"RR",1,1.130690694,0.121,14.0199995040894,107,-70.1666666666667,42.9166666666667,-0.483841837101039
"6338","2018-190619","us",2018,10,15,6,"RR",1,1.130690694,0.121,14.0199995040894,107,-70.1666666666667,42.9166666666667,-0.483841837101039
"6339","2018-190701","us",2018,10,16,1,"RR",1,0.951816618,0.121,13.6499996185303,107,-70.1666666666667,42.9166666666667,-0.483841837101039
"6340","2018-190702","us",2018,10,16,4,"RR",1,0.951816618,0.121,13.6499996185303,107,-70.1666666666667,42.9166666666667,-0.483841837101039
"6341","2018-190705","us",2018,10,16,4,"RR",0,0.951816618,0.121,13.6499996185303,107,-70.1666666666667,42.9166666666667,-0.483841837101039
"6342","2018-190706","us",2018,10,16,10,"RR",0,0.951816618,0.121,13.6499996185303,107,-70.1666666666667,42.9166666666667,-0.483841837101039
"6343","2018-190708","us",2018,10,16,5,"RR",0,0.951816618,0.121,13.6499996185303,107,-70.1666666666667,42.9166666666667,-0.483841837101039
"6344","2018-190710","us",2018,10,16,9,"RR",0,0.951816618,0.121,13.6499996185303,107,-70.1666666666667,42.9166666666667,-0.483841837101039
"6345","2018-190711","us",2018,10,16,12,"RR",0,0.951816618,0.121,13.6499996185303,107,-70.1666666666667,42.9166666666667,-0.483841837101039
"6346","2018-190712","us",2018,10,16,7,"RR",1,0.951816618,0.121,13.6499996185303,107,-70.1666666666667,42.9166666666667,-0.483841837101039
"6347","2018-192701","us",2018,10,16,14,"RR",0,0.951816618,0.121,13.6499996185303,107,-70.1666666666667,42.9166666666667,-0.483841837101039
"6348","2018-204702","us",2018,10,31,12,"RR",0,-0.497026801,0.121,11.3899993896484,107,-70.1666666666667,42.9166666666667,-0.483841837101039
"6349","2018-204804","us",2018,10,31,14,"RR",0,-0.497026801,0.121,11.3899993896484,107,-70.1666666666667,42.9166666666667,-0.483841837101039
"6350","2018-23-10-22070201","us",2018,10,4,6,"RR",1,0.211920962,0.121,15.2199993133545,63,-70.0166666666667,43.15,-0.456546274048843
"6351","2018-23-10-21090401","us",2018,10,31,12,"RR",0,-0.497026801,0.121,11.1199998855591,107,-70.1666666666667,43.3333333333333,-0.268518026815363
"6352","2018-23-10-22070302","us",2018,10,4,24,"RR",0,0.211920962,0.121,14.9099998474121,107,-70.1666666666667,43.3333333333333,-0.268518026815363
"6353","2018-23-10-22060101","us",2018,10,3,24,"RR",1,0.194872662,0.121,14.5,101,-70.0166666666667,43.5166666666667,-0.164291062898707
"6354","2019-189701","us",2019,10,6,1,"RR",1,-0.122160777,0.136,15.1099996566772,77,-69.2833333333333,41.2666666666667,1.64658256866891
"6355","2019-195802","us",2019,10,14,5,"RR",0,-0.446326733,0.136,14.460000038147,9,-70.1666666666667,41.4166666666667,0.628926673849586
"6356","2019-187301","us",2019,10,3,6,"RR",1,-0.975405335,0.136,16.7899990081787,76,-69.35,41.4666666666667,0.448450605651231
"6357","2019-191606","us",2019,10,6,20,"RR",1,-0.122160777,0.136,15.1099996566772,76,-69.35,41.4666666666667,0.448450605651231
"6358","2019-192301","us",2019,10,7,1,"RR",1,0.343719125,0.136,15.1099996566772,76,-69.35,41.4666666666667,0.448450605651231
"6359","2019-213801","us",2019,10,26,4,"RR",0,-0.68163085,0.136,13.4699993133545,76,-69.35,41.4666666666667,0.448450605651231
"6360","2019-191602","us",2019,10,6,5,"RR",3,-0.122160777,0.136,15.6199998855591,59,-69.6666666666667,41.6333333333333,1.77534970885266
"6361","2019-195801","us",2019,10,14,4,"RR",0,-0.446326733,0.136,14.3599996566772,59,-69.6666666666667,41.6333333333333,1.77534970885266
"6362","2019-195601","us",2019,10,14,10,"RR",0,-0.446326733,0.136,14.2299995422363,9,-69.9166666666667,41.6666666666667,3.94187931082322
"6363","2019-187101","us",2019,10,3,4,"RR",1,-0.975405335,0.136,17.1199989318848,47,-70.3333333333333,42,1.15419174315925
"6364","2019-187602","us",2019,10,1,12,"RR",0,-1.398496389,0.136,17.7299995422363,27,-70.25,42.1666666666667,1.15419174315925
"6365","2019-187603","us",2019,10,1,10,"RR",0,-1.398496389,0.136,17.7299995422363,27,-70.25,42.1666666666667,1.15419174315925
"6366","2019-187703","us",2019,10,3,8,"RR",0,-0.975405335,0.136,17.1199989318848,47,-70.3333333333333,42,1.15419174315925
"6367","2019-187704","us",2019,10,3,6,"RR",1,-0.975405335,0.136,17.1199989318848,47,-70.3333333333333,42,1.15419174315925
"6368","2019-190402","us",2019,10,4,5,"RR",1,-0.855725348,0.136,16.2600002288818,47,-70.2333333333333,42.0166666666667,1.15419174315925
"6369","2019-191501","us",2019,10,6,5,"RR",0,-0.122160777,0.136,15.5099992752075,47,-70.3333333333333,42,1.15419174315925
"6370","2019-191505","us",2019,10,6,8,"RR",1,-0.122160777,0.136,15.5099992752075,47,-70.3333333333333,42,1.15419174315925
"6371","2019-191508","us",2019,10,6,6,"RR",1,-0.122160777,0.136,15.5099992752075,47,-70.3333333333333,42,1.15419174315925
"6372","2019-194701","us",2019,10,8,2,"RR",1,0.045038998,0.136,15.8899993896484,47,-70.2333333333333,42.0166666666667,1.15419174315925
"6373","2019-194702","us",2019,10,8,5,"RR",0,0.045038998,0.136,15.7299995422363,47,-70.3333333333333,42,1.15419174315925
"6374","2019-194704","us",2019,10,8,8,"RR",0,0.045038998,0.136,15.7299995422363,47,-70.3333333333333,42,1.15419174315925
"6375","2019-194705","us",2019,10,8,5,"RR",0,0.045038998,0.136,15.8899993896484,27,-70.25,42.1666666666667,1.15419174315925
"6376","2019-194706","us",2019,10,8,3,"RR",0,0.045038998,0.136,15.7299995422363,47,-70.3333333333333,42,1.15419174315925
"6377","2019-194707","us",2019,10,8,5,"RR",1,0.045038998,0.136,15.8899993896484,47,-70.2333333333333,42.0166666666667,1.15419174315925
"6378","2019-194710","us",2019,10,8,8,"RR",0,0.045038998,0.136,15.8899993896484,27,-70.25,42.1666666666667,1.15419174315925
"6379","2019-195901","us",2019,10,6,7,"RR",0,-0.122160777,0.136,15.5099992752075,47,-70.3333333333333,42,1.15419174315925
"6380","2019-195902","us",2019,10,6,7,"RR",0,-0.122160777,0.136,15.5099992752075,47,-70.3333333333333,42,1.15419174315925
"6381","2019-195903","us",2019,10,6,10,"RR",0,-0.122160777,0.136,15.8199996948242,47,-70.2333333333333,42.0166666666667,1.15419174315925
"6382","2019-195906","us",2019,10,6,5,"RR",1,-0.122160777,0.136,15.5099992752075,47,-70.3333333333333,42,1.15419174315925
"6383","2019-195907","us",2019,10,6,6,"RR",1,-0.122160777,0.136,15.5099992752075,47,-70.3333333333333,42,1.15419174315925
"6384","2019-195909","us",2019,10,6,12,"RR",0,-0.122160777,0.136,15.8199996948242,47,-70.2333333333333,42.0166666666667,1.15419174315925
"6385","2019-197709","us",2019,10,13,9,"RR",0,-0.799009264,0.136,14.6899995803833,27,-70.25,42.1666666666667,1.15419174315925
"6386","2019-201801","us",2019,10,13,6,"RR",0,-0.799009264,0.136,14.4299993515015,47,-70.3333333333333,42,1.15419174315925
"6387","2019-201802","us",2019,10,13,7,"RR",0,-0.799009264,0.136,14.4299993515015,47,-70.3333333333333,42,1.15419174315925
