"id","year","month","day","lat","lon","catch_n","state","prim_op","lines","fhours","party","bt_live","bt_art","bt_dead","fm_troll","fm_chunk","fm_chum","depth","bathy","field.sst","oisst","primary","secondary","nao","amo"
"2018-110107",2018,8,17,42.1666666666667,-70.25,0,"MA","Private",3,12,2,"Yes","No","Yes","No","No","No",-150,-28.8,21.11,22.1999988555908,"giant",NA,0.889174044,0.09
"2018-110109",2018,8,17,42.1666666666667,-70.25,1,"MA","Private",3,5,2,"Yes","No","No","No","No","No",-146,-28.8,21.11,22.1999988555908,"giant",NA,0.889174044,0.09
"2018-121202",2018,8,17,42.2666666666667,-70.2833333333333,0,"MA","Private",2,12,2,"Yes","No","No","No","No","No",-150,-27.2,21.11,21.7799987792969,"giant",NA,0.889174044,0.09
"2018-121203",2018,8,17,42.9166666666667,-70.1666666666667,2,"MA","Private",3,8,2,"Yes","No","No","No","No","No",-180,-100.7,22.22,21.0200004577637,"giant",NA,0.889174044,0.09
"2018-121204",2018,8,17,42.2666666666667,-70.2833333333333,0,"MA","Private",3,10,4,"Yes","No","No","No","No","No",-100,-27.2,NA,21.7799987792969,"giant",NA,0.889174044,0.09
"2018-121205",2018,8,17,42.9166666666667,-70.1666666666667,0,"MA","Charter",3,12,7,"Yes","No","No","No","No","No",-200,-100.7,21.67,21.0200004577637,"giant",NA,0.889174044,0.09
"2018-110106",2018,8,17,42.2666666666667,-70.2833333333333,0,"MA","Private",2,10,1,"Yes","No","No","No","No","No",-125,-27.2,21.67,21.7799987792969,"giant",NA,0.889174044,0.09
"2018-121201",2018,8,17,42.9166666666667,-70.1666666666667,0,"MA","Charter",2,6,6,"Yes","No","No","No","No","No",-150,-100.7,20.56,21.0200004577637,"giant",NA,0.889174044,0.09
"2018-110102",2018,8,17,42.2666666666667,-70.2833333333333,0,"MA","Private",3,10,1,"Yes","No","No","No","No","No",-70,-27.2,21.11,21.7799987792969,"giant",NA,0.889174044,0.09
"2018-111101",2018,8,17,42.9166666666667,-70.1666666666667,0,"NH","Private",2,4,2,"Yes","No","No","No","No","No",-200,-100.7,NA,21.0200004577637,"giant",NA,0.889174044,0.09
"2018-111201",2018,8,17,42.9166666666667,-70.1666666666667,0,"NH","Private",4,9,4,"Yes","No","No","No","No","No",-210,-100.7,20.56,21.0200004577637,"giant",NA,0.889174044,0.09
"2018-109509",2018,8,18,42.9166666666667,-70.1666666666667,0,"MA","Private",3,10,2,"Yes","No","No","No","No","No",-160,-100.7,20,20.8599987030029,"giant",NA,1.040397525,0.09
"2018-109501",2018,8,18,42.2666666666667,-70.2833333333333,1,"MA","Charter",3,8,8,"Yes","No","No","No","No","No",-150,-27.2,21.11,21.3500003814697,"giant",NA,1.040397525,0.09
"2018-109502",2018,8,18,42.2666666666667,-70.2833333333333,0,"MA","Private",3,10,3,"Yes","No","No","No","No","No",-110,-27.2,20.56,21.3500003814697,"giant",NA,1.040397525,0.09
"2018-109504",2018,8,18,42.9166666666667,-70.25,0,"MA","Private",2,10,1,"Yes","No","No","No","No","No",NA,-136.9,NA,20.8599987030029,"giant",NA,1.040397525,0.09
"2018-109506",2018,8,18,42.9166666666667,-70.1666666666667,0,"MA","Private",2,4,3,"No","Yes","No","Yes","No","No",-225,-100.7,20.56,20.8599987030029,"giant",NA,1.040397525,0.09
"2018-109507",2018,8,18,42.2666666666667,-70.2833333333333,0,"MA","Private",3,10,3,"Yes","No","No","No","No","No",-160,-27.2,22.78,21.3500003814697,"giant",NA,1.040397525,0.09
"2018-114601",2018,8,18,42.1666666666667,-70.25,0,"MA","Private",3,12,3,"Yes","No","No","No","No","No",-140,-28.8,21.11,21.6199989318848,"giant",NA,1.040397525,0.09
"2018-109505",2018,8,18,42.9166666666667,-70.1666666666667,0,"MA","Private",3,4,2,"Yes","No","No","No","No","No",-250,-100.7,20.56,20.8599987030029,"giant",NA,1.040397525,0.09
"2018-109508",2018,8,18,42.9166666666667,-70.1666666666667,1,"MA","Private",3,10,3,"Yes","No","Yes","No","Yes","Yes",-200,-100.7,21.11,20.8599987030029,"giant",NA,1.040397525,0.09
"2018-110701",2018,8,18,42.9166666666667,-70.1666666666667,0,"NH","Private",2,10,3,"Yes","No","No","No","No","No",-220,-100.7,21.11,20.8599987030029,"giant",NA,1.040397525,0.09
"2018-110901",2018,8,18,42.9166666666667,-70.1666666666667,1,"NH","Private",3,8,2,"Yes","No","No","No","No","No",-180,-100.7,22.22,20.8599987030029,"giant",NA,1.040397525,0.09
"2018-109601",2018,8,19,42.2666666666667,-70.2833333333333,0,"MA","Private",4,6,2,"Yes","No","No","No","No","No",-200,-27.2,17.78,20.2199993133545,"giant",NA,1.079707503,0.09
"2018-115101",2018,8,20,42.9166666666667,-70.1666666666667,1,"NH","Charter",2,24,2,"Yes","No","No","No","No","No",-200,-100.7,21.11,19,"giant",NA,1.198120356,0.09
"2018-124603",2018,8,21,42.9166666666667,-70.4166666666667,0,"NH","Private",2,10,3,"Yes","No","No","No","No","No",-200,-74.1,NA,19.6499996185303,"giant",NA,1.423091292,0.09
"2018-124601",2018,8,21,42.8666666666667,-70.4833333333333,0,"NH","Private",3,3,2,"No","Yes","No","Yes","No","No",-325,-103.1,20.56,19.6499996185303,"giant",NA,1.423091292,0.09
"2018-124605",2018,8,21,42.8666666666667,-70.4833333333333,0,"NH","Private",3,7,2,"Yes","No","Yes","No","No","Yes",-190,-103.1,20,19.6499996185303,"giant",NA,1.423091292,0.09
"2018-117102",2018,8,21,42.9166666666667,-70.1666666666667,0,"NH","Private",2,8,4,"Yes","No","No","No","No","No",-200,-100.7,21.11,19.5,"giant",NA,1.423091292,0.09
"2018-119101",2018,8,21,42.9166666666667,-70.1666666666667,1,"NH","Private",3,8,3,"Yes","No","No","No","No","No",-200,-100.7,21.11,19.5,"giant",NA,1.423091292,0.09
"2018-117101",2018,8,21,42.8333333333333,-70.4166666666667,1,"NH","Private",3,9,2,"No","No","Yes","No","No","No",-200,-128.5,NA,19.6499996185303,"giant",NA,1.423091292,0.09
"2018-124604",2018,8,21,42.9166666666667,-70.1666666666667,0,"NH","Private",3,12,2,"Yes","No","No","No","No","No",-200,-100.7,19.44,19.5,"giant",NA,1.423091292,0.09
"2018-124602",2018,8,21,42.7666666666667,-70.2333333333333,0,"NH","Charter",4,7,4,"Yes","No","No","No","No","No",-180,-89,NA,19.5,"giant",NA,1.423091292,0.09
"2018-118101",2018,8,22,42.9166666666667,-70.0833333333333,1,"NH","Private",3,15,1,"Yes","No","No","No","No","No",-216,-74,20,19.9799995422363,"large med","giant",1.243934512,0.09
"2018-121801",2018,8,22,42.9166666666667,-70.1666666666667,1,"NH","Private",2,24,2,"Yes","No","Yes","No","No","Yes",-180,-100.7,21.11,19.9799995422363,"giant",NA,1.243934512,0.09
"2018-23-08-22081801",2018,8,23,43.3333333333333,-70.1666666666667,0,"ME","Private",4,8,3,"Yes","No","No","No","No","No",-200,-107.6,20,19.0299987792969,"giant",NA,0.770313382,0.09
"2018-23-08-22081902",2018,8,23,42.8666666666667,-70.2666666666667,0,"ME","Private",4,9,2,"Yes","No","No","No","No","No",-185,-122.8,21.67,19.8999996185303,"giant",NA,0.770313382,0.09
"2018-119201",2018,8,23,42.9166666666667,-70.1666666666667,1,"NH","Charter",4,8,4,"Yes","No","No","No","No","No",-200,-100.7,20,19.9099998474121,"giant",NA,0.770313382,0.09
"2018-121901",2018,8,23,42.9166666666667,-70.1666666666667,1,"NH","Charter",2,5,2,"Yes","No","No","Yes","No","No",-160,-100.7,19.44,19.9099998474121,"giant",NA,0.770313382,0.09
"2018-121902",2018,8,23,42.7166666666667,-70.6666666666667,0,"NH","Private",1,1,1,"Yes","Yes","No","No","No","No",-190,-33.3,22.78,19.9499988555908,"giant",NA,0.770313382,0.09
"2018-121903",2018,8,23,43,-70.4833333333333,1,"NH","Private",2,6,1,"Yes","No","No","No","No","No",-200,-89.4,NA,19.8999996185303,"giant",NA,0.770313382,0.09
"2018-127603",2018,8,24,42.2666666666667,-70.2833333333333,0,"MA","Charter",3,6,2,"Yes","No","No","No","No","No",-140,-27.2,19.44,19.9499988555908,"giant",NA,0.458055645,0.09
"2018-127604",2018,8,24,42.2666666666667,-70.2833333333333,0,"MA","Private",3,12,2,"Yes","No","No","No","No","No",-180,-27.2,20.56,19.9499988555908,"giant",NA,0.458055645,0.09
"2018-127602",2018,8,24,42.2666666666667,-70.2833333333333,0,"MA","Private",2,8,2,"Yes","No","No","No","No","No",-95,-27.2,20.56,19.9499988555908,"giant",NA,0.458055645,0.09
"2018-124704",2018,8,24,43,-70.4833333333333,1,"NH","Private",3,6,4,"Yes","No","No","No","No","No",-250,-89.4,17.78,19.5399990081787,"giant",NA,0.458055645,0.09
"2018-125603",2018,8,24,42.8666666666667,-70.4833333333333,0,"NH","Private",2,10,2,"Yes","No","No","No","No","No",-190,-103.1,20.56,19.5399990081787,"giant",NA,0.458055645,0.09
"2018-124702",2018,8,24,42.9166666666667,-70.5166666666667,0,"NH","Private",3,10,2,"Yes","No","No","No","No","No",NA,-83.5,NA,19.4300003051758,"giant",NA,0.458055645,0.09
"2018-128901",2018,8,24,42.9166666666667,-70.1666666666667,0,"NH","Private",4,7,4,"Yes","No","No","No","No","No",-180,-100.7,20,19.6800003051758,"giant",NA,0.458055645,0.09
"2018-124703",2018,8,24,42.8833333333333,-70.5666666666667,0,"NH","Charter",3,9,5,"Yes","No","No","No","No","No",-240,-81.1,19.44,19.4300003051758,"giant",NA,0.458055645,0.09
"2018-125604",2018,8,24,42.8333333333333,-70.4166666666667,0,"NH","Private",3,8,2,"Yes","No","No","No","No","No",-150,-128.5,20,19.5399990081787,"giant",NA,0.458055645,0.09
"2018-125602",2018,8,24,42.9166666666667,-70.1666666666667,1,"NH","Private",2,3,1,"Yes","No","Yes","No","Yes","No",-190,-100.7,NA,19.6800003051758,"giant",NA,0.458055645,0.09
"2018-124706",2018,8,24,42.9166666666667,-70.4166666666667,1,"NH","Private",2,8,2,"Yes","No","No","No","No","No",-220,-74.1,19.44,19.5399990081787,"giant",NA,0.458055645,0.09
"2018-124705",2018,8,24,42.8833333333333,-70.5666666666667,0,"NH","Private",3,12,3,"Yes","No","No","No","No","No",-200,-81.1,NA,19.4300003051758,"giant",NA,0.458055645,0.09
"2018-125601",2018,8,24,42.8333333333333,-70.4166666666667,1,"NH","Private",2,1,1,"Yes","No","No","No","No","No",-200,-128.5,19.44,19.5399990081787,"giant",NA,0.458055645,0.09
"2018-127507",2018,8,25,42.9166666666667,-70.1666666666667,1,"MA","Charter",3,10,4,"Yes","No","No","No","No","No",-180,-100.7,20,19.8400001525879,"giant",NA,0.848682642,0.09
"2018-127506",2018,8,25,42.2666666666667,-70.2833333333333,0,"MA","Charter",2,6,3,"Yes","No","No","No","No","No",-180,-27.2,20,20.189998626709,"giant",NA,0.848682642,0.09
"2018-127505",2018,8,25,42.5,-70.1666666666667,0,"MA","Charter",2,10,2,"Yes","No","No","No","No","No",-200,-80.7,20,20.3599987030029,"giant",NA,0.848682642,0.09
"2018-127504",2018,8,25,42.2666666666667,-70.2833333333333,0,"MA","Private",4,8,3,"Yes","No","No","No","No","No",-160,-27.2,20,20.189998626709,"giant",NA,0.848682642,0.09
"2018-127501",2018,8,25,42.9166666666667,-70.1666666666667,1,"MA","Private",3,8,5,"Yes","No","No","No","No","No",-160,-100.7,20,19.8400001525879,"giant",NA,0.848682642,0.09
"2018-127502",2018,8,25,42.2666666666667,-70.1666666666667,0,"MA","Private",3,12,2,"Yes","No","No","No","No","No",-140,-51.3,20,20.4699993133545,"giant",NA,0.848682642,0.09
"2018-123801",2018,8,25,42.2666666666667,-70.2833333333333,0,"MA","Private",3,12,3,"Yes","No","No","No","No","No",-135,-27.2,18.89,20.189998626709,"giant",NA,0.848682642,0.09
"2018-127503",2018,8,25,42.9166666666667,-70.1666666666667,0,"MA","Charter",3,10,2,"Yes","No","No","No","No","No",-200,-100.7,21.11,19.8400001525879,"giant",NA,0.848682642,0.09
"2018-124102",2018,8,25,42.9166666666667,-70.1666666666667,0,"NH","Private",3,6,4,"Yes","No","No","No","No","No",-200,-100.7,NA,19.8400001525879,"giant",NA,0.848682642,0.09
"2018-124105",2018,8,25,42.9166666666667,-70.5166666666667,1,"NH","Private",3,4,2,"Yes","No","No","No","No","No",-218,-83.5,NA,19.7399997711182,"giant",NA,0.848682642,0.09
"2018-124103",2018,8,25,42.9166666666667,-70.3333333333333,0,"NH","Private",2,8,1,"Yes","No","No","No","No","No",-200,-150.3,NA,19.7899990081787,"giant",NA,0.848682642,0.09
"2018-124104",2018,8,25,42.9166666666667,-70.4166666666667,1,"NH","Private",3,4,4,"Yes","No","No","No","No","No",-225,-74.1,NA,19.7899990081787,"giant",NA,0.848682642,0.09
"2018-121601",2018,8,25,42.9166666666667,-70.1666666666667,0,"NH","Private",3,8,4,"Yes","No","No","No","No","No",-200,-100.7,21.11,19.8400001525879,"giant",NA,0.848682642,0.09
"2018-124101",2018,8,25,42.9166666666667,-70.4166666666667,0,"NH","Private",2,4,1,"Yes","No","No","No","No","No",-205,-74.1,19.44,19.7899990081787,"giant",NA,0.848682642,0.09
"2018-126803",2018,8,26,42.2666666666667,-70.2833333333333,1,"MA","Private",2,6,2,"Yes","No","No","No","No","No",-160,-27.2,21.11,20.3899993896484,"giant",NA,0.987808585,0.09
"2018-126804",2018,8,26,42.2666666666667,-70.2833333333333,0,"MA","Private",5,10,4,"Yes","No","No","No","No","No",-100,-27.2,21.11,20.3899993896484,"giant",NA,0.987808585,0.09
"2018-126802",2018,8,26,42.1666666666667,-70.25,0,"MA","Private",2,5,3,"Yes","No","No","No","No","No",-130,-28.8,20,20.5699996948242,"giant",NA,0.987808585,0.09
"2018-123901",2018,8,26,42.2666666666667,-70.2833333333333,1,"MA","Charter",3,3,4,"Yes","No","No","No","No","No",-130,-27.2,20.56,20.3899993896484,"giant",NA,0.987808585,0.09
"2018-126801",2018,8,26,42.1666666666667,-70.25,0,"MA","Private",3,9,2,"Yes","No","No","No","No","No",-180,-28.8,19.44,20.5699996948242,"giant",NA,0.987808585,0.09
"2018-124005",2018,8,26,42.9166666666667,-70.1666666666667,0,"NH","Charter",1,3,7,"Yes","No","No","No","No","No",-210,-100.7,23.89,19.8299999237061,"giant",NA,0.987808585,0.09
"2018-128801",2018,8,26,43,-70.4833333333333,1,"NH","Private",3,8,2,"Yes","No","No","No","No","No",-180,-89.4,17.78,19.8799991607666,"giant",NA,0.987808585,0.09
"2018-124002",2018,8,26,42.8666666666667,-70.2333333333333,0,"NH","Private",2,5,4,"No","No","Yes","No","No","No",-200,-107.1,22.22,19.8299999237061,"giant",NA,0.987808585,0.09
"2018-124201",2018,8,26,42.9166666666667,-70.1666666666667,1,"NH","Charter",2,3,4,"Yes","No","No","No","No","No",-202,-100.7,17.78,19.8299999237061,"giant",NA,0.987808585,0.09
"2018-124001",2018,8,26,42.8666666666667,-70.4833333333333,0,"NH","Charter",3,8,3,"Yes","No","Yes","No","Yes","Yes",-160,-103.1,21.67,19.8799991607666,"giant",NA,0.987808585,0.09
"2018-124003",2018,8,26,42.8666666666667,-70.4833333333333,0,"NH","Private",3,8,4,"Yes","No","Yes","No","Yes","Yes",-210,-103.1,NA,19.8799991607666,"giant",NA,0.987808585,0.09
"2018-124004",2018,8,26,42.9166666666667,-70.4166666666667,1,"NH","Private",2,10,2,"Yes","No","No","No","No","No",-180,-74.1,20,19.8799991607666,"giant",NA,0.987808585,0.09
"2018-125403",2018,8,27,42,-70.3333333333333,0,"MA","Charter",2,7,2,"Yes","No","No","No","No","No",-95,-47.2,20,20.8899993896484,"giant",NA,1.003654957,0.09
"2018-125401",2018,8,27,42,-70.3333333333333,0,"MA","Charter",2,8,3,"Yes","No","No","No","No","No",-90,-47.2,21.11,20.8899993896484,"giant",NA,1.003654957,0.09
"2018-125701",2018,8,27,42.9166666666667,-70.5166666666667,0,"NH","Private",2,9,2,"Yes","No","No","No","No","No",-230,-83.5,NA,20.1099987030029,"giant",NA,1.003654957,0.09
"2018-23-08-21032101",2018,8,28,43.3333333333333,-70.1666666666667,1,"ME","Private",2,3,2,"Yes","No","No","No","No","No",-220,-107.6,NA,19.7799987792969,"giant",NA,1.03314817,0.09
"2018-132202",2018,8,28,42.9166666666667,-70.1666666666667,1,"NH","Private",1,1,1,"Yes","No","No","No","No","No",-230,-100.7,19.44,20.6999988555908,"giant",NA,1.03314817,0.09
"2018-131903",2018,8,29,42.9166666666667,-70.1666666666667,0,"MA","Charter",3,10,6,"Yes","No","No","No","No","No",-190,-100.7,21.11,21.5699996948242,"giant",NA,1.067499161,0.09
"2018-131907",2018,8,29,42.2666666666667,-70.2833333333333,0,"MA","Charter",2,10,2,"Yes","No","No","No","No","No",-95,-27.2,22.22,22.6700000762939,"giant",NA,1.067499161,0.09
"2018-131905",2018,8,29,42.2666666666667,-70.2833333333333,0,"MA","Private",3,8,2,"Yes","No","Yes","No","No","Yes",-180,-27.2,NA,22.6700000762939,"giant",NA,1.067499161,0.09
"2018-131906",2018,8,29,42.9166666666667,-70.1666666666667,0,"MA","Private",3,10,4,"Yes","No","No","No","No","No",-170,-100.7,22.78,21.5699996948242,"giant",NA,1.067499161,0.09
"2018-131902",2018,8,29,42.9166666666667,-70.1666666666667,1,"MA","Charter",2,4,3,"Yes","No","No","No","No","No",-200,-100.7,20.56,21.5699996948242,"giant",NA,1.067499161,0.09
"2018-131904",2018,8,29,42.9166666666667,-70.1666666666667,0,"MA","Charter",3,12,7,"Yes","No","No","No","No","No",-180,-100.7,20.56,21.5699996948242,"giant",NA,1.067499161,0.09
"2018-130401",2018,8,29,42.8833333333333,-70.5666666666667,0,"NH","Private",2,8,3,"Yes","No","No","No","No","No",-200,-81.1,21.11,21.6999988555908,"giant","large med",1.067499161,0.09
"2018-130402",2018,8,29,42.8666666666667,-70.55,0,"NH","Private",2,8,2,"Yes","No","No","No","No","No",-225,-85.9,NA,21.6999988555908,"giant","large med",1.067499161,0.09
"2018-130403",2018,8,29,42.9166666666667,-70.1666666666667,1,"NH","Private",2,1,2,"Yes","No","No","No","No","No",-170,-100.7,NA,21.5699996948242,"giant",NA,1.067499161,0.09
"2018-130702",2018,8,30,42.8333333333333,-70.4166666666667,0,"NH","Private",2,8,2,"Yes","No","No","No","No","No",-255,-128.5,NA,21.1700000762939,"large med","giant",1.2507478,0.09
"2018-132002",2018,8,30,42.8666666666667,-70.4833333333333,0,"NH","Private",1,3,2,"Yes","Yes","No","Yes","No","No",-190,-103.1,21.67,21.1700000762939,"giant",NA,1.2507478,0.09
"2018-132003",2018,8,30,42.8666666666667,-70.5,1,"NH","Private",3,6,2,"Yes","No","No","No","No","No",-210,-102.1,21.11,21.1700000762939,"giant",NA,1.2507478,0.09
"2018-132001",2018,8,30,42.9166666666667,-70.1666666666667,1,"NH","Private",2,24,2,"Yes","No","No","No","No","No",-192,-100.7,21.11,21.0399990081787,"giant",NA,1.2507478,0.09
"2018-132101",2018,8,30,42.9166666666667,-70.1666666666667,1,"NH","Private",2,8,3,"Yes","No","No","No","No","No",-195,-100.7,20.56,21.0399990081787,"giant",NA,1.2507478,0.09
"2018-130701",2018,8,30,42.9166666666667,-70.1666666666667,1,"NH","Private",3,6,2,"Yes","No","No","No","No","No",-180,-100.7,21.67,21.0399990081787,"giant",NA,1.2507478,0.09
"2018-134603",2018,9,1,42.2666666666667,-70.2833333333333,0,"MA","Private",3,10,6,"Yes","No","No","No","No","No",-150,-27.2,22.22,21.1700000762939,"giant",NA,0.702564359,0.139
"2018-134602",2018,9,1,42.9166666666667,-70.1666666666667,1,"MA","Private",2,4,1,"Yes","No","No","No","No","No",-150,-100.7,20,20.0599994659424,"giant",NA,0.702564359,0.139
"2018-134601",2018,9,1,42.2666666666667,-70.2833333333333,0,"MA","Private",3,8,2,"Yes","No","No","No","No","No",-120,-27.2,NA,21.1700000762939,"giant",NA,0.702564359,0.139
"2018-136103",2018,9,1,43,-70.4833333333333,1,"NH","Charter",3,6,2,"Yes","No","No","No","No","No",-200,-89.4,21.67,20.25,"giant",NA,0.702564359,0.139
"2018-136001",2018,9,1,42.8333333333333,-70.4166666666667,0,"NH","Charter",2,6,4,"Yes","No","No","No","No","No",-180,-128.5,20.56,20.25,"giant",NA,0.702564359,0.139
"2018-136002",2018,9,1,42.8333333333333,-70.4166666666667,1,"NH","Private",2,7,3,"Yes","No","No","No","No","No",-180,-128.5,20.56,20.25,"giant",NA,0.702564359,0.139
"2018-136101",2018,9,1,42.9166666666667,-70.1666666666667,0,"NH","Private",3,7,2,"Yes","No","No","No","No","No",-180,-100.7,22.22,20.0599994659424,"giant",NA,0.702564359,0.139
"2018-136104",2018,9,1,43,-70.4833333333333,1,"NH","Private",2,10,2,"Yes","No","No","No","No","No",-200,-89.4,21.11,20.25,"giant",NA,0.702564359,0.139
"2018-136003",2018,9,1,43,-70.4833333333333,0,"NH","Private",3,6,3,"Yes","No","No","No","No","No",-210,-89.4,20.56,20.25,"giant",NA,0.702564359,0.139
"2018-136102",2018,9,1,42.9166666666667,-70.1666666666667,0,"NH","Private",3,8,4,"Yes","No","No","No","No","No",-220,-100.7,NA,20.0599994659424,"giant",NA,0.702564359,0.139
"2018-146002",2018,9,2,41.6666666666667,-69.9166666666667,1,"MA","Private",2,8,3,"Yes","No","No","No","No","No",-300,-13.7,20,20.4699993133545,"giant","small med",0.802142739,0.139
"2018-146007",2018,9,2,41.6666666666667,-69.9166666666667,0,"MA","Private",2,8,2,"Yes","No","No","No","No","No",-140,-13.7,21.11,20.4699993133545,"giant","large med",0.802142739,0.139
"2018-146001",2018,9,2,41.6333333333333,-69.6666666666667,0,"MA","Charter",2,8,2,"Yes","No","No","No","No","No",-200,-60,21.11,19.9099998474121,"giant","large med",0.802142739,0.139
"2018-146004",2018,9,2,41.6333333333333,-69.6666666666667,1,"MA","Private",1,7,2,"Yes","No","No","No","No","No",-220,-60,20.56,19.9099998474121,"giant","large med",0.802142739,0.139
"2018-146006",2018,9,2,41.6333333333333,-69.6666666666667,0,"MA","Private",2,10,2,"Yes","No","No","No","No","No",-240,-60,20.56,19.9099998474121,"giant",NA,0.802142739,0.139
"2018-135007",2018,9,2,41.4,-69.9833333333333,0,"MA","Private",6,4,3,"No","No","Yes","Yes","No","No",-800,-8,21.11,18.7799987792969,"large med",NA,0.802142739,0.139
"2018-23-09-12020101",2018,9,2,43.4166666666667,-70.2666666666667,1,"ME","Private",1,1,2,"Yes","No","No","No","No","No",-150,-73.9,20,19.3299999237061,"giant",NA,0.802142739,0.139
"2018-136301",2018,9,2,42.75,-70.2166666666667,0,"NH","Private",2,8,3,"Yes","No","No","No","No","No",-195,-69.2,21.11,20.2299995422363,"giant",NA,0.802142739,0.139
"2018-136302",2018,9,2,42.75,-70.2166666666667,1,"NH","Private",3,24,5,"Yes","No","No","No","No","No",-165,-69.2,21.11,20.2299995422363,"giant",NA,0.802142739,0.139
"2018-136303",2018,9,2,42.9166666666667,-70.1666666666667,0,"NH","Private",2,18,1,"Yes","No","No","No","No","No",-200,-100.7,20,20.2299995422363,"giant",NA,0.802142739,0.139
